(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.00, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.00, 0.13, 0.00)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(0.83, 0.29, -0.10)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(6.04, 1.20, -0.69)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(12.80, 2.17, -1.28)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(17.87, 2.48, -1.35)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(22.26, 2.57, -1.10)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(26.20, 2.63, -0.62)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(29.51, 2.69, 0.17)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
(32.14, 2.71, 1.90)
